gen,social_strat,N,mean_move,mean_assoc,mean_intake,prop_infec,repl,cost,regen,local,infect_percent,prop,gen_bin,gen_abs
3415,non-handler tracking,2,77.5,141.5,4.50099992752075,0,10,0.25,50,1,0,0.004,3400,400
3415,handler tracking,9,78.8888888888889,50.6666666666667,4.44544434028729,0.222222222222222,10,0.25,50,1,0,0.018,3400,400
3420,agent avoiding,481,82.4324324324324,51.1143451143451,3.6330165231507,0.0935550935550936,10,0.25,50,1,0,0.962,3400,400
3420,non-handler tracking,11,65.6363636363636,241.363636363636,6.9100906547286,0,10,0.25,50,1,0,0.022,3400,400
3420,handler tracking,8,81.625,103.375,3.75099990678427,0,10,0.25,50,1,0,0.016,3400,400
3425,agent avoiding,474,83.5232067510549,48.5632911392405,3.3997340727539,0.177215189873418,10,0.25,50,1,0,0.948,3400,400
3425,non-handler tracking,18,92.7777777777778,800.222222222222,1.44544440304162,0,10,0.25,50,1,0,0.036,3400,400
3425,handler tracking,8,59.375,106.625,8.37599970400333,0,10,0.25,50,1,0,0.016,3400,400
3430,agent avoiding,486,82.9423868312757,51.7139917695473,3.55244021467843,0.15843621399177,10,0.25,50,1,0,0.972,3400,400
3430,handler tracking,8,63.5,118.125,7.75099969816802,0.125,10,0.25,50,1,0,0.016,3400,400
3430,non-handler tracking,6,90,236.666666666667,2.00099998365234,0,10,0.25,50,1,0,0.012,3400,400
3435,agent avoiding,490,82.0795918367347,52.634693877551,3.73569375407925,0.0979591836734694,10,0.25,50,1,0,0.98,3400,400
3435,non-handler tracking,10,97.1,300.7,0.600999985542148,0.9,10,0.25,50,1,0,0.02,3400,400
3440,agent avoiding,499,82.4228456913828,51.1963927855712,3.65831451295952,0.120240480961924,10,0.25,50,1,0,0.998,3400,400
3440,non-handler tracking,1,27,146,15.0009994506836,0,10,0.25,50,1,0,0.002,3400,400
3445,agent avoiding,495,81.7959595959596,53.2808080808081,3.76463624442848,0.125252525252525,10,0.25,50,1,0,0.99,3400,400
3445,handler tracking,5,73.4,84.2,5.60099984665867,0.6,10,0.25,50,1,0,0.01,3400,400
3450,agent avoiding,496,82.4697580645161,51.1310483870968,3.6280160165843,0.0907258064516129,10,0.25,50,1,0,0.992,3400,400
3450,non-handler tracking,3,93.3333333333333,181.333333333333,1.33433328502967,0,10,0.25,50,1,0,0.006,3400,400
3450,handler tracking,1,70,121,6.00099992752075,0,10,0.25,50,1,0,0.002,3400,400
3455,agent avoiding,488,81.5840163934426,53.2766393442623,3.78378677791148,0.137295081967213,10,0.25,50,1,0,0.976,3400,400
3455,non-handler tracking,5,92,216.4,1.60099998037331,0.2,10,0.25,50,1,0,0.01,3400,400
3455,handler tracking,7,77.1428571428571,70.7142857142857,4.71528557368687,0.142857142857143,10,0.25,50,1,0,0.014,3400,400
3460,agent avoiding,491,82.0244399185336,51.6945010183299,3.70364754713048,0.103869653767821,10,0.25,50,1,0,0.982,3400,400
3460,handler tracking,9,81.5555555555556,73.5555555555556,3.88988878991869,0.111111111111111,10,0.25,50,1,0,0.018,3400,400
3465,agent avoiding,476,82.1890756302521,54.0021008403361,3.70057971591224,0.170168067226891,10,0.25,50,1,0,0.952,3400,400
3465,handler tracking,23,66.0869565217391,145.913043478261,7.00099970983422,0.565217391304348,10,0.25,50,1,0,0.046,3400,400
3465,non-handler tracking,1,95,155,1.00100004673004,0,10,0.25,50,1,0,0.002,3400,400
3470,agent avoiding,453,82.3465783664459,60.3399558498896,3.66766655507136,0.181015452538631,10,0.25,50,1,0,0.906,3400,400
3470,handler tracking,47,67.0851063829787,166.765957446809,6.76695718420818,0.382978723404255,10,0.25,50,1,0,0.094,3400,400
3475,agent avoiding,473,82.676532769556,58.615221987315,3.58450940555433,0.213530655391121,10,0.25,50,1,0,0.946,3400,400
3475,non-handler tracking,5,65,144.8,7.20099964141846,0,10,0.25,50,1,0,0.01,3400,400
3475,handler tracking,22,63.1363636363636,153.045454545455,7.54645423455672,0.318181818181818,10,0.25,50,1,0,0.044,3400,400
3480,agent avoiding,459,83.1111111111111,53.0065359477124,3.49555327316157,0.200435729847495,10,0.25,50,1,0,0.918,3400,400
3480,handler tracking,28,65.75,129.107142857143,7.0724283219814,0.25,10,0.25,50,1,0,0.056,3400,400
3480,non-handler tracking,13,76.9230769230769,237.230769230769,4.84715372622192,0.538461538461538,10,0.25,50,1,0,0.026,3400,400
3485,agent avoiding,476,82.1155462184874,53.8760504201681,3.68587383741397,0.128151260504202,10,0.25,50,1,0,0.952,3400,400
3485,non-handler tracking,12,89,416.666666666667,2.25099991626727,0.75,10,0.25,50,1,0,0.024,3400,400
3485,handler tracking,12,65.5,191.5,7.25099967527785,0.333333333333333,10,0.25,50,1,0,0.024,3400,400
3490,agent avoiding,467,82.4925053533191,51.7087794432548,3.63269153778911,0.182012847965739,10,0.25,50,1,0,0.934,3400,400
3490,non-handler tracking,20,80.35,221.4,4.15099988112925,0.15,10,0.25,50,1,0,0.04,3400,400
3490,handler tracking,13,66.0769230769231,113.538461538462,6.92407664526791,0.384615384615385,10,0.25,50,1,0,0.026,3400,400
3495,agent avoiding,474,80.9135021097046,55.2025316455696,3.94403784823474,0.147679324894515,10,0.25,50,1,0,0.948,3400,400
3495,non-handler tracking,13,91.6923076923077,195.769230769231,1.69330765330233,0.461538461538462,10,0.25,50,1,0,0.026,3400,400
3495,handler tracking,13,79.1538461538462,116.384615384615,4.30869215665958,0.384615384615385,10,0.25,50,1,0,0.026,3400,400
3500,agent avoiding,475,82.9052631578947,48.3936842105263,3.5252104122324,0.153684210526316,10,0.25,50,1,0,0.95,3500,500
3500,non-handler tracking,22,88.6363636363637,814.454545454546,2.31918173554798,0,10,0.25,50,1,0,0.044,3500,500
3500,handler tracking,3,56.6666666666667,195,8.66766627629598,0.666666666666667,10,0.25,50,1,0,0.006,3500,500
3505,agent avoiding,487,83.4702258726899,46.7905544147844,3.44453172284313,0.162217659137577,10,0.25,50,1,0,0.974,3500,500
3505,non-handler tracking,12,62.5833333333333,93.3333333333333,7.58433298269908,0.0833333333333333,10,0.25,50,1,0,0.024,3500,500
3505,handler tracking,1,70,49,7.00099992752075,0,10,0.25,50,1,0,0.002,3500,500
3510,agent avoiding,484,82.0454545454546,52.448347107438,3.70554533667481,0.15702479338843,10,0.25,50,1,0,0.968,3500,500
3510,non-handler tracking,14,75.7857142857143,120.571428571429,4.92957121836454,0.0714285714285714,10,0.25,50,1,0,0.028,3500,500
3510,handler tracking,1,65,183,7.00099992752075,0,10,0.25,50,1,0,0.002,3500,500
3510,agent tracking,1,80,76,4.00099992752075,1,10,0.25,50,1,0,0.002,3500,500
3515,agent avoiding,467,82.9721627408994,50.4368308351178,3.53204913869175,0.12847965738758,10,0.25,50,1,0,0.934,3500,500
3515,non-handler tracking,31,76.3225806451613,153.258064516129,4.93648366572621,0.0967741935483871,10,0.25,50,1,0,0.062,3500,500
3515,handler tracking,2,58.5,105,8.50099968910217,0,10,0.25,50,1,0,0.004,3500,500
3520,agent avoiding,427,82.9391100702576,50.576112412178,3.52090621649193,0.192037470725995,10,0.25,50,1,0,0.854,3500,500
3520,non-handler tracking,66,79.7272727272727,137.621212121212,4.16766655318806,0.348484848484849,10,0.25,50,1,0,0.132,3500,500
3520,handler tracking,7,76.5714285714286,83,4.71528553295814,0.714285714285714,10,0.25,50,1,0,0.014,3500,500
3525,agent avoiding,450,83.3488888888889,54.1777777777778,3.42099989567625,0.175555555555556,10,0.25,50,1,0,0.9,3500,500
3525,non-handler tracking,40,78.375,106.925,4.47599986570713,0.075,10,0.25,50,1,0,0.08,3500,500
3525,handler tracking,10,61.4,130.8,7.90099964141846,0,10,0.25,50,1,0,0.02,3500,500
3530,agent avoiding,443,82.7697516930023,53.8487584650113,3.55404729777411,0.209932279909707,10,0.25,50,1,0,0.886,3500,500
3530,handler tracking,29,71.3793103448276,93.1034482758621,5.93203427801952,0.206896551724138,10,0.25,50,1,0,0.058,3500,500
3530,non-handler tracking,28,84.5357142857143,108.607142857143,3.2152856514232,0.25,10,0.25,50,1,0,0.056,3500,500
3535,agent avoiding,447,82.0604026845638,57.9619686800895,3.74149205983966,0.194630872483221,10,0.25,50,1,0,0.894,3500,500
3535,non-handler tracking,39,80.2564102564103,174.74358974359,4.10356398064416,0.41025641025641,10,0.25,50,1,0,0.078,3500,500
3535,handler tracking,13,67,94.3846153846154,6.77023052451058,0.230769230769231,10,0.25,50,1,0,0.026,3500,500
3535,agent tracking,1,80,286,4.00099992752075,1,10,0.25,50,1,0,0.002,3500,500
3540,agent avoiding,431,82.1740139211137,59.0487238979118,3.71097669263479,0.185614849187935,10,0.25,50,1,0,0.862,3500,500
3540,non-handler tracking,53,79.3018867924528,131.924528301887,4.30288662921795,0.471698113207547,10,0.25,50,1,0,0.106,3500,500
3540,handler tracking,16,74.875,117.5,5.18849979502556,0.0625,10,0.25,50,1,0,0.032,3500,500
3545,agent avoiding,432,82.6666666666667,58.0439814814815,3.58433322631458,0.113425925925926,10,0.25,50,1,0,0.864,3500,500
3545,non-handler tracking,49,80.0816326530612,176.530612244898,4.08263252091794,0.163265306122449,10,0.25,50,1,0,0.098,3500,500
3545,handler tracking,19,65,104.684210526316,7.31678922552811,0.0526315789473684,10,0.25,50,1,0,0.038,3500,500
3550,agent avoiding,433,82.0369515011547,61.7852193995381,3.71000681202412,0.254041570438799,10,0.25,50,1,0,0.866,3500,500
3550,handler tracking,30,66.4666666666667,159.633333333333,6.96766635437962,0.7,10,0.25,50,1,0,0.06,3500,500
3550,non-handler tracking,37,82.6756756756757,206.891891891892,3.54154047015677,0.513513513513514,10,0.25,50,1,0,0.074,3500,500
3555,agent avoiding,458,83.264192139738,56.6353711790393,3.47043221267972,0.240174672489083,10,0.25,50,1,0,0.916,3500,500
3555,handler tracking,23,73.0869565217391,114.391304347826,5.65317371841925,0.347826086956522,10,0.25,50,1,0,0.046,3500,500
3555,non-handler tracking,19,81.3157894736842,249.736842105263,3.8431051333778,0.368421052631579,10,0.25,50,1,0,0.038,3500,500
3560,agent avoiding,466,82.0965665236052,57.4227467811159,3.71130031749083,0.186695278969957,10,0.25,50,1,0,0.932,3500,500
3560,handler tracking,14,82.2857142857143,77.2857142857143,3.64385700595033,0.142857142857143,10,0.25,50,1,0,0.028,3500,500
3560,non-handler tracking,20,95.3,1269.55,0.950999965326628,0,10,0.25,50,1,0,0.04,3500,500
3565,agent avoiding,469,82.2985074626866,57.7889125799574,3.65558410664749,0.164179104477612,10,0.25,50,1,0,0.938,3500,500
3565,non-handler tracking,15,84.2666666666667,167.6,3.334333179992,0.0666666666666667,10,0.25,50,1,0,0.03,3500,500
3565,handler tracking,16,72.3125,106.5,5.75099979049264,0.1875,10,0.25,50,1,0,0.032,3500,500
3570,agent avoiding,443,82.431151241535,52.8758465011287,3.62628205470572,0.169300225733634,10,0.25,50,1,0,0.886,3500,500
3570,non-handler tracking,23,89.2608695652174,592.869565217391,2.30534779934881,0.0434782608695652,10,0.25,50,1,0,0.046,3500,500
3570,handler tracking,34,74.4117647058824,116.529411764706,5.20688216765206,0.205882352941176,10,0.25,50,1,0,0.068,3500,500
3575,agent avoiding,457,81.7833698030635,57.164113785558,3.75592329762942,0.190371991247265,10,0.25,50,1,0,0.914,3500,500
3575,handler tracking,27,76.962962962963,114.222222222222,4.85285164441706,0.222222222222222,10,0.25,50,1,0,0.054,3500,500
3575,non-handler tracking,16,90.3125,405.5,1.9384999605536,0.4375,10,0.25,50,1,0,0.032,3500,500
3580,agent avoiding,448,83.1763392857143,51.9285714285714,3.48091061756064,0.165178571428571,10,0.25,50,1,0,0.896,3500,500
3580,handler tracking,33,61.6666666666667,233.636363636364,7.81918150304012,0.363636363636364,10,0.25,50,1,0,0.066,3500,500
3580,non-handler tracking,14,73,229.071428571429,5.78671411623613,0.571428571428571,10,0.25,50,1,0,0.028,3500,500
3580,agent tracking,5,48,431.2,10.400999546051,0.8,10,0.25,50,1,0,0.01,3500,500
3585,agent avoiding,471,83.2993630573249,52.4607218683652,3.46384490383744,0.140127388535032,10,0.25,50,1,0,0.942,3500,500
3585,non-handler tracking,8,53.625,239.25,9.87599962949753,0.625,10,0.25,50,1,0,0.016,3500,500
3585,handler tracking,19,62.1052631578947,184.631578947368,7.94836808014416,0.210526315789474,10,0.25,50,1,0,0.038,3500,500
3585,agent tracking,2,87.5,224.5,2.50099996378412,0.5,10,0.25,50,1,0,0.004,3500,500
3590,handler tracking,14,58,139.642857142857,8.64385673496041,0.5,10,0.25,50,1,0,0.028,3500,500
3590,agent avoiding,470,82.8723404255319,54.2638297872341,3.54780840614781,0.208510638297872,10,0.25,50,1,0,0.94,3500,500
3590,non-handler tracking,16,75.4375,368.5625,5.12599979955849,0.0625,10,0.25,50,1,0,0.032,3500,500
3595,agent avoiding,461,83.2646420824295,53.6702819956616,3.44785455624126,0.134490238611714,10,0.25,50,1,0,0.922,3500,500
3595,handler tracking,34,64.5294117647059,147.352941176471,7.29511735018562,0.0882352941176471,10,0.25,50,1,0,0.068,3500,500
3595,non-handler tracking,5,85,168.8,3.00099995653145,0,10,0.25,50,1,0,0.01,3500,500
3600,agent avoiding,455,82.2307692307692,60.6527472527473,3.64935154189525,0.158241758241758,10,0.25,50,1,0,0.91,3600,600
3600,handler tracking,33,56.1818181818182,204.939393939394,8.94039361482966,0.424242424242424,10,0.25,50,1,0,0.066,3600,600
3600,non-handler tracking,12,86.1666666666667,393.333333333333,2.83433324744692,0.166666666666667,10,0.25,50,1,0,0.024,3600,600
3605,agent avoiding,482,81.5331950207469,58.6141078838174,3.78315756205301,0.174273858921162,10,0.25,50,1,0,0.964,3600,600
3605,non-handler tracking,6,75,112.666666666667,5.33433312177658,0,10,0.25,50,1,0,0.012,3600,600
3605,handler tracking,12,70.8333333333333,134.666666666667,6.00099977850914,0.0833333333333333,10,0.25,50,1,0,0.024,3600,600
3610,agent avoiding,482,81.4709543568465,58.3817427385892,3.83709946365837,0.16597510373444,10,0.25,50,1,0,0.964,3600,600
3610,handler tracking,11,80.7272727272727,96.5454545454546,4.0919089642438,0.0909090909090909,10,0.25,50,1,0,0.022,3600,600
3610,non-handler tracking,7,88.2857142857143,106.571428571429,2.42957132941644,0.571428571428571,10,0.25,50,1,0,0.014,3600,600
3615,agent avoiding,482,82.2261410788382,57.0186721991701,3.66697498210401,0.163900414937759,10,0.25,50,1,0,0.964,3600,600
3615,non-handler tracking,15,70.5333333333333,141.666666666667,6.20099974956829,0.0666666666666667,10,0.25,50,1,0,0.03,3600,600
3615,handler tracking,3,49.6666666666667,189.333333333333,10.6676661173503,0,10,0.25,50,1,0,0.006,3600,600
3620,agent avoiding,480,82.825,49.6604166666667,3.55308322836524,0.116666666666667,10,0.25,50,1,0,0.96,3600,600
3620,non-handler tracking,13,77.3076923076923,194.230769230769,4.69330755403588,0.0769230769230769,10,0.25,50,1,0,0.026,3600,600
3620,handler tracking,7,64.7142857142857,137.142857142857,7.4295710836138,0,10,0.25,50,1,0,0.014,3600,600
3625,agent avoiding,475,82.8589473684211,53.36,3.54626304962746,0.191578947368421,10,0.25,50,1,0,0.95,3600,600
3625,non-handler tracking,21,82.2380952380953,331.190476190476,3.62004746979524,0.761904761904762,10,0.25,50,1,0,0.042,3600,600
3625,handler tracking,4,55.75,110,9.50099956989288,0.25,10,0.25,50,1,0,0.008,3600,600
3630,agent avoiding,456,82.0109649122807,61.8421052631579,3.72029813101286,0.164473684210526,10,0.25,50,1,0,0.912,3600,600
3630,non-handler tracking,25,92.32,609.44,1.60099996626843,0.56,10,0.25,50,1,0,0.05,3600,600
3630,handler tracking,19,67.6842105263158,89.9473684210526,6.73784181318785,0.157894736842105,10,0.25,50,1,0,0.038,3600,600
3635,agent avoiding,481,82.5031185031185,55.0727650727651,3.63509552825747,0.147609147609148,10,0.25,50,1,0,0.962,3600,600
3635,non-handler tracking,9,60.3333333333333,184.777777777778,8.22322184509701,0,10,0.25,50,1,0,0.018,3600,600
3635,handler tracking,10,75.7,98.1,5.1009998585796,0.2,10,0.25,50,1,0,0.02,3600,600
3640,agent avoiding,466,82.774678111588,53.9570815450644,3.58254494755519,0.165236051502146,10,0.25,50,1,0,0.932,3600,600
3640,handler tracking,21,70.5714285714286,112.428571428571,6.23909499777836,0.0952380952380952,10,0.25,50,1,0,0.042,3600,600
3640,non-handler tracking,13,78.1538461538462,157.076923076923,4.53946137627085,0.307692307692308,10,0.25,50,1,0,0.026,3600,600
3645,agent avoiding,471,82.1974522292994,50.7176220806794,3.69739054159223,0.112526539278132,10,0.25,50,1,0,0.942,3600,600
3645,handler tracking,22,76.7727272727273,108.590909090909,4.91009073600766,0.0454545454545455,10,0.25,50,1,0,0.044,3600,600
3645,non-handler tracking,7,100,684.142857142857,0.00100000004749745,0,10,0.25,50,1,0,0.014,3600,600
3650,handler tracking,40,78.475,76.85,4.55099987400172,0.025,10,0.25,50,1,0,0.08,3600,600
3650,agent avoiding,460,82.3847826086957,49.0304347826087,3.6183911894605,0.102173913043478,10,0.25,50,1,0,0.92,3600,600
3655,agent avoiding,470,83.3617021276596,51.5808510638298,3.46482968010786,0.206382978723404,10,0.25,50,1,0,0.94,3600,600
3655,handler tracking,24,59.8333333333333,128.875,8.25099968413512,0.25,10,0.25,50,1,0,0.048,3600,600
3655,non-handler tracking,6,94.1666666666667,240.166666666667,1.16766665031901,0.333333333333333,10,0.25,50,1,0,0.012,3600,600
3660,agent avoiding,437,82.0938215102975,54.3890160183066,3.71953535577292,0.162471395881007,10,0.25,50,1,0,0.874,3600,600
3660,handler tracking,54,72.1296296296296,93.0925925925926,5.76025905844721,0.222222222222222,10,0.25,50,1,0,0.108,3600,600
3660,non-handler tracking,9,100,709.555555555556,0.00100000004749745,0,10,0.25,50,1,0,0.018,3600,600
3665,agent avoiding,455,82.9846153846154,51.1736263736264,3.53286802881771,0.184615384615385,10,0.25,50,1,0,0.91,3600,600
3665,handler tracking,41,73.4634146341464,117.560975609756,5.51319495301478,0.365853658536585,10,0.25,50,1,0,0.082,3600,600
3665,non-handler tracking,4,96.25,189.25,0.750999993586447,0,10,0.25,50,1,0,0.008,3600,600
3670,agent avoiding,451,81.9445676274945,53.0753880266076,3.73048990664636,0.11529933481153,10,0.25,50,1,0,0.902,3600,600
3670,handler tracking,44,74.7954545454546,107.795454545455,5.22827251838118,0.113636363636364,10,0.25,50,1,0,0.088,3600,600
3670,non-handler tracking,5,90,245.4,2.00099987566937,0,10,0.25,50,1,0,0.01,3600,600
3675,agent avoiding,454,83.5859030837005,49.1629955947137,3.37544924084873,0.0572687224669604,10,0.25,50,1,0,0.908,3600,600
3675,handler tracking,38,73.5789473684211,95.1052631578948,5.50099977639222,0.0789473684210526,10,0.25,50,1,0,0.076,3600,600
3675,non-handler tracking,8,96.875,627.125,0.625999990981654,0.875,10,0.25,50,1,0,0.016,3600,600
3680,agent avoiding,463,83.5896328293737,47.0388768898488,3.40056792949276,0.123110151187905,10,0.25,50,1,0,0.926,3600,600
3680,handler tracking,36,72.6666666666667,124.5,5.58433308951984,0.194444444444444,10,0.25,50,1,0,0.072,3600,600
3680,non-handler tracking,1,65,137,7.00099992752075,0,10,0.25,50,1,0,0.002,3600,600
3685,agent avoiding,463,82.585313174946,55.0691144708423,3.59495236769974,0.131749460043197,10,0.25,50,1,0,0.926,3600,600
3685,handler tracking,37,71.3513513513514,133.567567567568,5.86586463660933,0.135135135135135,10,0.25,50,1,0,0.074,3600,600
3690,agent avoiding,462,83.5779220779221,52.512987012987,3.40359729176233,0.168831168831169,10,0.25,50,1,0,0.924,3600,600
3690,handler tracking,38,65.9736842105263,109.447368421053,7.07994708834571,0.210526315789474,10,0.25,50,1,0,0.076,3600,600
3695,agent avoiding,469,82.680170575693,53.9658848614073,3.58095725052265,0.174840085287846,10,0.25,50,1,0,0.938,3600,600
3695,handler tracking,31,74.1612903225806,127.774193548387,5.42035463029489,0.354838709677419,10,0.25,50,1,0,0.062,3600,600
3700,agent avoiding,463,83.4384449244061,48.4125269978402,3.42432603631148,0.11231101511879,10,0.25,50,1,0,0.926,3700,700
3700,handler tracking,37,69.2972972972973,144.135135135135,6.46045919436634,0.0810810810810811,10,0.25,50,1,0,0.074,3700,700
3705,agent avoiding,446,83.9484304932735,52.0470852017937,3.31265909548858,0.219730941704036,10,0.25,50,1,0,0.892,3700,700
